ptn1	ptn2	ptn1_constrained_probability	ptn1_unconstrained_probability	ptn1_support	ptn2_constrained_probability	ptn2_unconstrained_probability	ptn2_support	vi_entropy_ptn1	vi_entropy_ptn2	vi_mi	vi_joint_entropy	vi_distance	vi_normalized_kraskov
72	93	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0015293444123933681	3.4550153431921048e-06	3.4550153431921048e-06	3.0834660944335233	3.2487432117981516	3.0173621193506395	3.314847186881036	0.2974850675303964	0.0897432221635237
72	94	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0015291608255008748	3.4546005932343887e-06	3.4546005932343887e-06	3.0834660944335233	3.124961279798491	2.804679975523241	3.4037473987087736	0.5990674231855326	0.17600231539296707
72	95	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0015169979741065842	3.427122912050413e-06	3.427122912050413e-06	3.0834660944335233	2.978432416847742	2.8046799755232406	3.257218535758025	0.45253856023478445	0.13893404917931584
72	96	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0015169979741065842	3.427122912050413e-06	3.427122912050413e-06	3.0834660944335233	2.978432416847742	2.8046799755232406	3.257218535758025	0.45253856023478445	0.13893404917931584
72	97	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0014851694961832565	3.3552176703766603e-06	3.3552176703766603e-06	3.0834660944335233	3.1854324068234128	2.9540513143759006	3.314847186881036	0.36079587250513523	0.10884238463028839
72	98	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0014851694961832565	3.3552176703766603e-06	3.3552176703766603e-06	3.0834660944335233	3.1854324068234128	2.9540513143759006	3.314847186881036	0.36079587250513523	0.10884238463028839
72	99	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0014767614132327913	3.3362225667458e-06	3.3362225667458e-06	3.0834660944335233	3.1176357966539214	2.954051314375901	3.247050576711544	0.292999262335643	0.09023550924555612
72	100	0.0019804731987804664	4.474182030625066e-06	4.474182030625066e-06	0.0014319822713122219	3.235059858635843e-06	3.235059858635843e-06	3.0834660944335233	3.1526811446018765	2.934094755580863	3.302052483454537	0.36795772787367387	0.11143303436798324
73	73	0.0019765001615692276	4.465206351626493e-06	4.465206351626493e-06	0.0019765001615692276	4.465206351626493e-06	4.465206351626493e-06	3.238470281344144	3.238470281344144	3.238470281344144	3.238470281344144	0.0	0.0
73	74	0.0019765001615692276	4.465206351626493e-06	4.465206351626493e-06	0.001850411386020048	4.180353148779293e-06	4.180353148779293e-06	3.238470281344144	3.2661901461475296	3.136775366089907	3.3678850614017666	0.23110969531185965	0.06862161003073786
73	75	0.0019765001615692276	4.465206351626493e-06	4.465206351626493e-06	0.0018485031297235414	4.176042115417713e-06	4.176042115417713e-06	3.238470281344144	3.136066146090476	3.1360661460904757	3.2384702813441444	0.10240413525366865	0.03162114404556626
73	76	0.0019765001615692276	4.465206351626493e-06	4.465206351626493e-06	0.0018083034434604518	4.085225075315461e-06	4.085225075315461e-06	3.238470281344144	3.0630717127747076	2.989368059459508	3.3121739346593437	0.32280587519983595	0.09746042374825836
73	77	0.0019765001615692276	4.465206351626493e-06	4.465206351626493e-06	0.0017871311749513663	4.037393787636713e-06	4.037393787636713e-06	3.238470281344144	3.1117287535082134	2.989368059459508	3.3608309753928496	0.3714629159333418	0.11052710435398239
